game_id,name,ranking,expansion,accessory,categories,mechanics,yearpublished,minplayers,maxplayers,playingtime,minplaytime,maxplaytime,minage,usersrate,average,bayesaverage,stddev,numcomments,numweights,averageweight,votes_suggested_players,recom_plyrs_int,votes_best_players
268620,Similo,1396,False,False,"['Card Game', 'Deduction', 'Fantasy', 'Mythology']","['Communication Limits', 'Cooperative Game', 'Deduction']",2019,2,8,15,10,15,7,3480,6.84137,6.36426,1.2159,923,75,1.04,46,4,23
244995,Illusion,1397,False,False,['Card Game'],['Pattern Recognition'],2018,2,5,15,15,15,8,4091,6.75537,6.36422,1.15461,669,91,1.0659,51,4,21
2397,Backgammon,1398,False,False,"['Abstract Strategy', 'Dice']","['Betting and Bluffing', 'Dice Rolling', 'Roll / Spin and Move', 'Score-and-Reset Game', 'Track Movement']",1635,2,2,30,30,30,8,12880,6.55109,6.36243,1.61874,3300,953,2.0126,155,2,148
20542,Advanced Squad Leader: Starter Kit #3,1399,False,False,"['Wargame', 'World War II']","['Dice Rolling', 'Hexagon Grid']",2007,2,2,180,180,180,12,1058,8.03841,6.36226,1.65697,351,131,3.9008,12,2,11
166571,Tramways,1400,False,False,"['City Building', 'Trains', 'Transportation']","['Auction/Bidding', 'Deck, Bag, and Pool Building', 'Hand Management', 'Network and Route Building', 'Pick-up and Deliver', 'Tile Placement']",2016,1,5,120,120,120,14,1461,7.41189,6.36215,1.45873,403,72,3.8333,46,3,23
24417,Factory Fun,1401,False,False,"['Industry / Manufacturing', 'Puzzle', 'Real-time']","['Modular Board', 'Real-Time', 'Tile Placement']",2006,2,5,45,45,45,10,3459,6.80697,6.36209,1.54408,1194,315,2.5016,65,4,38
300905,Top Ten,1402,False,False,['Party Game'],"['Cooperative Game', 'Deduction']",2020,4,9,30,30,30,14,1366,7.58349,6.36195,1.42489,164,37,1.0811,35,6,27
223740,Bargain Quest,1403,False,False,"['Card Game', 'Fantasy']","['Auction/Bidding', 'Closed Drafting', 'Hand Management', 'Open Drafting', 'Take That']",2017,2,6,60,30,60,8,3228,6.91309,6.36169,1.40349,738,66,1.9848,38,4,16
255675,Exit: The Game – The Catacombs of Horror,1404,False,False,"['Deduction', 'Horror', 'Puzzle']",['Cooperative Game'],2018,1,4,240,120,240,16,1556,7.37271,6.36166,1.57918,280,16,2.625,11,2,10
172220,Dungeons & Dragons: Temple of Elemental Evil Board Game,1405,False,False,"['Adventure', 'Exploration', 'Fantasy', 'Miniatures']","['Cooperative Game', 'Dice Rolling', 'Grid Movement', 'Modular Board', 'Role Playing', 'Solo / Solitaire Game', 'Variable Player Powers']",2015,1,5,60,60,60,14,1915,7.38743,6.36149,1.40784,400,85,2.4706,37,3,22
131325,Timeline: General Interest,1406,False,False,"['Card Game', 'Educational', 'Party Game', 'Trivia']",[],2012,2,8,15,15,15,8,4081,6.77699,6.36129,1.16155,642,149,1.0671,17,4,10
284108,Pictures,1407,False,False,"['Deduction', 'Party Game']","['Communication Limits', 'Deduction', 'Pattern Recognition']",2019,3,5,30,20,30,8,1908,7.1913,6.36067,1.33089,320,45,1.0222,31,5,25
204,Stephenson's Rocket,1408,False,False,"['Trains', 'Transportation']","['Area Majority / Influence', 'Auction: Once Around', 'Chaining', 'Grid Movement', 'Hexagon Grid', 'Network and Route Building', 'Set Collection', 'Stock Holding', 'Tile Placement']",1999,2,4,60,60,60,12,2796,6.9079,6.36056,1.35685,1074,254,3.0591,45,4,22
1915,Middle-earth,1409,False,False,"['Adventure', 'Card Game', 'Collectible Components', 'Exploration', 'Fantasy', 'Fighting', 'Novel-based']","['Area Movement', 'Dice Rolling', 'Hand Management', 'Variable Player Powers']",1995,1,5,90,90,90,12,1947,7.31268,6.35925,1.76018,694,210,3.7143,56,2,52
24827,Traders of Osaka,1410,False,False,"['Ancient', 'Card Game', 'Economic', 'Nautical']","['Commodity Speculation', 'Hand Management', 'Open Drafting', 'Set Collection', 'Track Movement']",2006,2,4,30,30,30,12,3377,6.82244,6.35919,1.21975,1105,260,2.0423,89,2,54
3072,Necromunda,1411,False,False,"['Fighting', 'Miniatures', 'Science Fiction', 'Wargame']","['Dice Rolling', 'Measurement Movement', 'Modular Board', 'Role Playing', 'Secret Unit Deployment', 'Variable Player Powers']",1995,2,4,30,30,30,12,1868,7.3045,6.35892,1.51154,441,168,3.1131,21,2,18
18745,Sun Tzu,1412,False,False,['Ancient'],"['Area Majority / Influence', 'Area Movement', 'Card Play Conflict Resolution', 'Force Commitment', 'Simultaneous Action Selection', 'Tug of War', 'Variable Set-up']",2005,2,2,30,30,30,10,2321,7.05239,6.35865,1.20883,710,144,2.0972,26,2,24
131366,Eight-Minute Empire,1413,False,False,['Territory Building'],"['Area Majority / Influence', 'Area Movement', 'Auction: Dutch', 'Open Drafting', 'Set Collection']",2012,2,5,20,8,20,13,8167,6.57078,6.35817,1.16095,1507,415,1.6289,96,4,46
21550,Blokus Trigon,1414,False,False,"['Abstract Strategy', 'Territory Building']","['Enclosure', 'Hand Management', 'Tile Placement']",2006,2,4,20,20,20,7,3093,6.89564,6.35744,1.22179,888,249,1.9357,56,3,31
43022,Yomi,1415,False,False,"['Bluffing', 'Card Game', 'Fantasy', 'Fighting', 'Video Game Theme']","['Hand Management', 'Rock-Paper-Scissors', 'Simultaneous Action Selection', 'Variable Player Powers']",2011,2,2,30,30,30,10,2928,6.9534,6.35733,1.68032,843,195,2.359,40,2,35
594,Sleuth,1416,False,False,"['Card Game', 'Deduction']","['Deduction', 'Hand Management', 'Memory', 'Paper-and-Pencil']",1971,3,7,45,30,45,10,2876,6.90375,6.35715,1.45623,1119,211,2.4645,49,4,26
123570,Strike,1417,False,False,"['Action / Dexterity', 'Dice']","['Dice Rolling', 'Player Elimination', 'Push Your Luck']",2012,2,5,15,15,15,8,3035,6.90601,6.35715,1.48541,545,105,1.0381,52,4,30
94104,Omen: A Reign of War,1418,False,False,"['Ancient', 'Card Game', 'Fantasy', 'Mythology']","['Area Majority / Influence', 'Hand Management', 'Open Drafting', 'Variable Player Powers']",2011,2,2,30,30,30,12,1632,7.32646,6.35624,1.3308,669,96,2.3438,19,2,17
170604,Renegade,1419,False,False,['Science Fiction'],"['Action Points', 'Area Majority / Influence', 'Cooperative Game', 'Deck, Bag, and Pool Building', 'Dice Rolling', 'Hand Management', 'Hexagon Grid', 'Modular Board', 'Network and Route Building', 'Pick-up and Deliver', 'Point to Point Movement', 'Push Your Luck', 'Solo / Solitaire Game', 'Variable Player Powers']",2018,1,5,90,90,90,14,1205,7.73316,6.35451,1.46025,417,99,3.697,57,1,43
7480,Sword of Rome,1420,False,False,"['Ancient', 'Political', 'Territory Building', 'Wargame']","['Campaign / Battle Card Driven', 'Dice Rolling', 'Events', 'Point to Point Movement', 'Simulation', 'Variable Player Powers']",2004,2,5,360,360,360,12,1609,7.3431,6.35449,1.42465,615,209,3.3206,55,4,41
310448,Zombie Teenz Evolution,1421,False,False,"[""Children's Game"", 'Zombies']","['Action Points', 'Cooperative Game', 'Dice Rolling', 'Events', 'Legacy Game', 'Pick-up and Deliver']",2020,2,4,25,15,25,8,1140,7.80629,6.35385,1.28783,218,22,1.4545,21,4,14
297985,Battle Line: Medieval,1422,False,False,"['Card Game', 'Deduction', 'Medieval']","['Hand Management', 'Set Collection']",2017,2,2,30,30,30,12,1207,7.67544,6.35365,1.14711,264,30,1.8667,10,2,10
194626,Happy Salmon,1423,False,False,"['Animals', ""Children's Game"", 'Party Game', 'Real-time']",['Simultaneous Action Selection'],2016,3,6,2,2,2,6,4722,6.71466,6.35341,1.57052,1011,92,1.087,65,6,49
148943,Coup: Rebellion G54,1424,False,False,"['Bluffing', 'Card Game', 'Deduction', 'Party Game', 'Political']","['Memory', 'Player Elimination', 'Take That', 'Variable Player Powers']",2014,3,6,15,15,15,14,2649,6.99166,6.35341,1.45291,722,77,1.9351,36,5,27
284936,Café,1425,False,False,"['Farming', 'Industry / Manufacturing']","['Action Points', 'Highest-Lowest Scoring', 'Layering', 'Melding and Splaying', 'Pick-up and Deliver', 'Solo / Solitaire Game', 'Tile Placement']",2020,1,4,45,20,45,8,1609,7.37279,6.35319,1.15397,317,53,2.0,39,2,21
340041,Kingdomino Origins,1426,False,False,"['City Building', 'Prehistoric', 'Territory Building']","['Open Drafting', 'Tile Placement']",2021,2,4,40,20,40,8,1225,7.62339,6.35303,1.06113,209,32,2.0312,19,4,12
335764,"Unmatched: Battle of Legends, Volume Two",1427,False,False,"['Card Game', 'Fantasy', 'Fighting', 'Horror', 'Miniatures', 'Mythology']","['Action Points', 'Area Movement', 'Card Play Conflict Resolution', 'Hand Management', 'Line of Sight', 'Point to Point Movement', 'Take That', 'Team-Based Game', 'Variable Player Powers']",2022,2,4,40,20,40,9,785,8.51673,6.35215,1.15841,113,8,2.25,7,2,7
223931,Sherlock Holmes Consulting Detective: Carlton House & Queen's Park,1428,False,False,"['Deduction', 'Murder/Mystery', 'Novel-based', 'Post-Napoleonic', 'Puzzle', 'Spies/Secret Agents']","['Cooperative Game', 'Storytelling']",2017,1,8,90,90,90,12,1053,7.88043,6.35204,1.40957,246,16,2.375,11,2,7
22,Magic Realm,1429,False,False,"['Adventure', 'Exploration', 'Fantasy', 'Fighting']","['Action Queue', 'Dice Rolling', 'Events', 'Modular Board', 'Paper-and-Pencil', 'Player Elimination', 'Point to Point Movement', 'Role Playing', 'Simultaneous Action Selection', 'Variable Player Powers', 'Variable Set-up']",1979,1,16,240,240,240,12,2069,7.2553,6.35166,1.97929,1181,389,4.5398,48,3,23
144041,Patchistory,1430,False,False,"['Bluffing', 'City Building', 'Civilization', 'Economic', 'Negotiation', 'Political', 'Territory Building']","['Action Points', 'Alliances', 'Auction/Bidding', 'Grid Movement', 'Income', 'Layering', 'Open Drafting', 'Simultaneous Action Selection', 'Tile Placement', 'Track Movement', 'Voting', 'Worker Placement']",2013,2,4,120,60,120,12,2121,7.09894,6.35097,1.46746,551,155,3.7548,55,4,31
201,The Rose King,1431,False,False,"['Abstract Strategy', 'Medieval']","['Area Majority / Influence', 'Hand Management', 'Tile Placement']",1992,2,4,30,30,30,10,3465,6.80885,6.35085,1.25227,882,233,1.9528,43,2,38
325022,Coffee Traders,1432,False,False,"['Economic', 'Farming', 'Industry / Manufacturing', 'Territory Building']","['Action Points', 'Area Majority / Influence', 'Contracts', 'Turn Order: Pass Order']",2021,2,5,150,120,150,12,1143,7.7852,6.35042,1.38025,251,106,4.3208,55,5,26
172381,My Village,1433,False,False,"['City Building', 'Dice']","['Contracts', 'Dice Rolling', 'Open Drafting', 'Worker Placement']",2015,2,4,90,60,90,12,2704,6.93436,6.34965,1.28815,563,94,3.1064,41,2,23
301257,Maglev Metro,1434,False,False,['Trains'],"['End Game Bonuses', 'Hexagon Grid', 'Network and Route Building', 'Pick-up and Deliver', 'Tile Placement']",2021,1,4,90,60,90,14,1648,7.30941,6.34955,1.25414,351,37,2.7568,38,3,18
47055,High Frontier,1435,False,False,"['Economic', 'Industry / Manufacturing', 'Science Fiction', 'Space Exploration']","['Auction/Bidding', 'Dice Rolling', 'Hand Management', 'Pick-up and Deliver', 'Point to Point Movement', 'Simulation', 'Variable Player Powers']",2010,2,5,180,180,180,12,1545,7.37869,6.34948,1.83441,669,228,4.3377,42,3,24
271615,The Quest for El Dorado: The Golden Temples,1436,False,False,"['Adventure', 'Exploration']","['Deck, Bag, and Pool Building', 'Grid Movement', 'Hand Management', 'Modular Board', 'Open Drafting', 'Pick-up and Deliver', 'Race']",2019,2,4,60,30,60,10,1124,7.75011,6.34938,1.05481,255,23,1.8696,17,4,10
291859,Riftforce,1437,False,False,"['Card Game', 'Fantasy', 'Fighting']","['Hand Management', 'Open Drafting', 'Race', 'Variable Player Powers']",2021,2,2,30,20,30,10,1512,7.4526,6.34927,1.20628,253,45,2.1333,22,2,22
143175,Kashgar: Merchants of the Silk Road,1438,False,False,"['Card Game', 'Economic']","['Action Queue', 'Contracts', 'Deck, Bag, and Pool Building', 'Race']",2013,2,4,45,45,45,12,2126,7.07395,6.34803,1.2163,519,76,2.25,37,2,28
3955,BANG!,1439,False,False,"['American West', 'Bluffing', 'Card Game', 'Deduction', 'Fighting']","['Hand Management', 'Hidden Roles', 'Kill Steal', 'Player Elimination', 'Take That', 'Team-Based Game', 'Variable Player Powers']",2002,4,7,40,20,40,10,29191,6.50113,6.34783,1.48208,6202,2189,1.6345,526,7,326
296345,Sherlock Holmes Consulting Detective: The Baker Street Irregulars,1440,False,False,"['Deduction', 'Murder/Mystery', 'Novel-based']","['Cooperative Game', 'Storytelling']",2020,1,8,90,90,90,14,782,8.4462,6.34703,1.28954,208,14,2.3571,19,2,13
1568,Space Crusade,1441,False,False,"['Miniatures', 'Science Fiction']","['Chit-Pull System', 'Dice Rolling', 'Grid Movement', 'Modular Board', 'Scenario / Mission / Campaign Game', 'Simulation', 'Variable Player Powers']",1990,2,4,120,120,120,10,2898,7.02945,6.34611,1.44118,711,234,2.2863,51,4,42
13780,In the Shadow of the Emperor,1442,False,False,"['Medieval', 'Political']","['Action Points', 'Area Majority / Influence', 'Take That', 'Voting', 'Worker Placement']",2004,2,4,90,90,90,12,2907,6.87156,6.34555,1.33049,1214,396,3.4242,138,4,120
125548,Pixel Tactics,1443,False,False,"['Card Game', 'Fantasy', 'Fighting', 'Video Game Theme']","['Hand Management', 'Multi-Use Cards', 'Open Drafting', 'Variable Player Powers']",2012,2,2,30,30,30,12,3246,6.87192,6.34554,1.46096,710,135,2.6148,30,2,27
181524,Masmorra: Dungeons of Arcadia,1444,False,False,"['Adventure', 'Dice', 'Fantasy', 'Miniatures']","['Cooperative Game', 'Dice Rolling', 'Die Icon Resolution', 'Modular Board', 'Take That', 'Variable Player Powers']",2017,1,5,90,60,90,14,2692,7.05393,6.34348,1.39382,697,42,2.2381,41,3,21
106662,Power Grid: The First Sparks,1445,False,False,"['Animals', 'Economic', 'Prehistoric']","['Area Movement', 'Modular Board', 'Network and Route Building', 'Open Drafting']",2011,2,6,60,60,60,12,3503,6.7891,6.34322,1.28144,861,230,2.7043,46,4,23
343562,Horrified: American Monsters,1446,False,False,"['Horror', 'Miniatures']","['Action Points', 'Cooperative Game', 'Dice Rolling', 'Pick-up and Deliver', 'Point to Point Movement', 'Solo / Solitaire Game', 'Variable Player Powers', 'Variable Set-up']",2021,1,5,60,60,60,10,1273,7.65309,6.34306,1.11924,233,20,2.25,20,3,16
57925,Havana,1447,False,False,"['Bluffing', 'Card Game']","['Action Retrieval', 'Hand Management', 'Memory', 'Set Collection', 'Simultaneous Action Selection']",2009,2,4,45,30,45,10,3072,6.8498,6.34276,1.16545,680,196,2.2092,52,3,33
242,Junta,1448,False,False,"['Bluffing', 'Humor', 'Mafia', 'Negotiation', 'Political', 'Wargame']","['Area Movement', 'Dice Rolling', 'Events', 'Hand Management', 'Simultaneous Action Selection', 'Trading', 'Variable Player Powers', 'Voting']",1978,2,7,240,240,240,16,5592,6.69249,6.34272,1.66021,1663,471,2.8705,118,7,100
246200,Piepmatz,1449,False,False,"['Animals', 'Card Game', 'Number']","['Hand Management', 'Open Drafting', 'Set Collection']",2018,2,4,40,20,40,12,2033,7.10991,6.34272,1.17754,464,67,2.0896,40,3,18
350933,The Guild of Merchant Explorers,1450,False,False,"['Adventure', 'Exploration', 'Fantasy', 'Nautical']","['Bingo', 'Hexagon Grid', 'Hidden Victory Points', 'Line Drawing', 'Network and Route Building', 'Pattern Movement']",2022,1,4,45,45,45,14,1079,7.78516,6.34269,1.06556,225,24,2.125,25,2,16
3228,Pueblo,1451,False,False,['Abstract Strategy'],"['Enclosure', 'Tile Placement']",2002,2,4,60,60,60,10,2558,6.94613,6.34185,1.22704,810,210,2.2524,45,3,25
252929,Planet,1452,False,False,"['Environmental', 'Puzzle', 'Science Fiction']","['Open Drafting', 'Tile Placement', 'Turn Order: Progressive']",2018,2,4,45,30,45,8,4562,6.70761,6.34162,1.23367,827,90,1.5778,55,4,34
13884,The Scepter of Zavandor,1453,False,False,"['Economic', 'Fantasy']","['Auction/Bidding', 'Set Collection', 'Variable Player Powers']",2004,2,6,90,90,90,10,2528,6.97168,6.34125,1.55075,944,349,3.51,60,4,26
267127,Aerion,1454,False,False,"['Aviation / Flight', 'Card Game', 'Dice', 'Fantasy']","['Cooperative Game', 'Dice Rolling', 'Open Drafting', 'Push Your Luck', 'Set Collection', 'Solo / Solitaire Game']",2019,1,2,30,15,30,10,1484,7.38942,6.34088,1.1314,358,45,1.9556,40,1,37
176083,Hit Z Road,1455,False,False,"['Fighting', 'Horror', 'Zombies']","['Auction/Bidding', 'Dice Rolling', 'Die Icon Resolution', 'End Game Bonuses', 'Player Elimination', 'Push Your Luck', 'Selection Order Bid', 'Solo / Solitaire Game']",2016,1,4,60,30,60,12,4061,6.7676,6.34037,1.30371,855,84,1.8452,77,4,46
423,1856: Railroading in Upper Canada from 1856,1456,False,False,"['Economic', 'Trains']","['Auction/Bidding', 'Network and Route Building', 'Stock Holding', 'Tile Placement']",1995,3,6,300,300,300,14,1294,7.5115,6.33953,1.56379,501,171,4.2573,42,4,22
168,Empire Builder,1457,False,False,"['Economic', 'Trains', 'Transportation']","['Connections', 'Crayon Rail System', 'Hexagon Grid', 'Movement Points', 'Network and Route Building', 'Pick-up and Deliver']",1982,2,6,180,180,180,12,2945,6.95227,6.3385,1.49325,1025,294,2.6293,53,3,27
171662,Neanderthal,1458,False,False,"['Card Game', 'Economic', 'Prehistoric']","['Auction/Bidding', 'Dice Rolling', 'Events', 'Negotiation', 'Simulation', 'Worker Placement']",2015,1,3,120,60,120,14,1648,7.32511,6.33808,1.46823,628,121,3.7355,42,3,27
115,I'm the Boss!,1459,False,False,"['Economic', 'Negotiation']","['Dice Rolling', 'Hand Management', 'Negotiation', 'Roll / Spin and Move', 'Set Collection', 'Take That']",1994,3,6,60,60,60,12,3711,6.77375,6.33791,1.59727,1251,314,1.9713,81,6,56
156714,Doomtown: Reloaded,1460,False,False,"['American West', 'Card Game', 'City Building', 'Fantasy', 'Horror']","['Area Majority / Influence', 'Betting and Bluffing', 'Hand Management', 'Variable Player Powers']",2014,2,4,30,30,30,12,2270,7.11996,6.33691,1.77587,766,132,3.5909,49,2,33
233678,Indian Summer,1461,False,False,"['Abstract Strategy', 'Animals', 'Environmental', 'Puzzle']","['Grid Coverage', 'Pattern Building', 'Tile Placement']",2017,1,4,60,15,60,10,3629,6.7857,6.3368,1.26559,764,71,2.169,45,3,23
193308,Spyfall 2,1462,False,False,"['Bluffing', 'Deduction', 'Humor', 'Party Game', 'Spies/Secret Agents']","['Acting', 'Memory', 'Role Playing', 'Voting']",2016,3,12,15,15,15,13,2768,6.90923,6.33678,1.41238,500,40,1.25,25,7,16
38862,Giants,1463,False,False,['Transportation'],"['Auction/Bidding', 'Network and Route Building', 'Pick-up and Deliver', 'Worker Placement']",2008,3,5,90,90,90,10,2483,6.96432,6.33668,1.24688,721,212,2.9387,50,4,27
232595,Skulk Hollow,1464,False,False,"['Animals', 'Fighting']","['Action Points', 'Hand Management', 'Variable Player Powers']",2019,2,2,40,40,40,8,1638,7.3277,6.33649,1.32489,382,36,2.25,11,2,10
152,Mü & More,1465,False,False,"['Card Game', 'Game System']","['Team-Based Game', 'Trick-taking']",1995,2,8,60,60,60,11,1876,7.15157,6.33635,1.43328,774,178,2.5,40,5,34
122294,Ascension: Immortal Heroes,1466,False,False,"['Card Game', 'Fantasy']","['Deck, Bag, and Pool Building', 'Hand Management', 'Open Drafting']",2012,1,2,30,30,30,13,1605,7.33653,6.33632,1.3445,339,55,2.1091,18,2,13
131111,Codex: Card-Time Strategy – Deluxe Set,1467,False,False,"['Card Game', 'Fantasy', 'Fighting', 'Video Game Theme']","['Deck Construction', 'Deck, Bag, and Pool Building', 'Hand Management', 'Secret Unit Deployment', 'Take That', 'Variable Player Powers']",2016,2,5,45,45,45,13,1074,8.02287,6.3363,1.77651,355,61,3.6557,40,2,39
192860,Oceanos,1468,False,False,"['Animals', 'Exploration', 'Nautical']","['Open Drafting', 'Set Collection', 'Simultaneous Action Selection']",2016,2,5,45,30,45,8,3210,6.83214,6.33512,1.15175,665,69,1.8261,30,4,19
300442,Trekking the World,1469,False,False,"['Educational', 'Environmental', 'Travel']","['Contracts', 'Hand Management', 'Open Drafting', 'Point to Point Movement', 'Set Collection']",2020,2,5,60,30,60,10,2089,7.1198,6.33472,1.30187,450,57,1.8947,28,4,12
92319,Olympos,1470,False,False,"['Ancient', 'Civilization', 'Fighting', 'Mythology', 'Territory Building']","['Area Majority / Influence', 'Area Movement', 'Set Collection', 'Time Track']",2011,2,5,90,45,90,10,2650,6.91298,6.33461,1.25818,686,214,2.9626,67,4,41
102435,Navajo Wars,1471,False,False,"['American Indian Wars', 'American West', 'Post-Napoleonic', 'Wargame']","['Campaign / Battle Card Driven', 'Point to Point Movement', 'Solo / Solitaire Game']",2013,1,2,120,120,120,12,980,7.95166,6.33445,1.30934,423,118,3.8814,49,1,46
